"label","selec","start","end","path","file","threshold","ribbit"
"P",3,822.25,1867.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_054400.wav","hmm",0.135257823245533
"P",19,1727.25,2350.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_064403.wav","hmm",0.10331085649367
"P",22,2643.75,3597.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_064403.wav","hmm",0.0926950000860239
"P",1,0.25,657.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_074402.wav","hmm",0.0941141490591465
"P",16,2069.25,2320.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_074402.wav","hmm",0.105293536254029
"P",17,2367.75,2568.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_074402.wav","hmm",0.1168051598552
"P",21,2904.75,3119.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_074402.wav","hmm",0.109245003525813
"P",22,3165.25,3376.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_074402.wav","hmm",0.128890687556184
"P",2,207.75,664.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_084403.wav","hmm",0.0976941834693609
"P",3,181.75,363.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_094402.wav","hmm",0.225049281257516
"P",12,1510.25,1727.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_094402.wav","hmm",0.14882187051926
"P",18,2529.75,2741.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_094402.wav","hmm",0.104157975117597
"P",19,2777.75,3021.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_094402.wav","hmm",0.0774517515909021
"P",1,39.25,327.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_104404.wav","hmm",0.140935533273724
"P",5,669.25,997.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_104404.wav","hmm",0.119724606962647
"P",8,749.75,1144.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_114402.wav","hmm",0.0876125062507611
"P",17,2562.25,2781.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_114402.wav","hmm",0.0765544398128756
"P",18,2838.75,3179.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_114402.wav","hmm",0.101142853379725
"P",8,880.25,1068.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_124402.wav","hmm",0.133369577865417
"P",11,1372.25,1578.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_124402.wav","hmm",0.119574685028257
"P",14,2009.75,2329.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_124402.wav","hmm",0.146579361026607
"P",16,2451.25,2902.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_124402.wav","hmm",0.172185033319229
"P",6,651.75,890.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_134403.wav","hmm",0.0890301815321601
"P",12,1924.25,2495.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_134403.wav","hmm",0.0726537958792915
"P",1,891.75,1126.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_144402.wav","hmm",0.0549278503853577
"P",6,1811.75,2384.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_144402.wav","hmm",0.165213329732204
"P",7,2461.75,2671.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_144402.wav","hmm",0.285050162237897
"P",1,428.75,609.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_154402.wav","hmm",0.128295727335977
"P",3,1484.25,2032.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_154402.wav","hmm",0.0684752633771138
"P",4,2512.25,3050.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_154402.wav","hmm",0.112657923491958
"P",4,876.25,1276.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_164403.wav","hmm",0.0740759896764564
"P",5,1607.75,1852.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_164403.wav","hmm",0.112895761386115
"P",8,2047.75,2231.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_164403.wav","hmm",0.109168852123437
"P",11,2645.25,3413.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_164403.wav","hmm",0.135181570028491
"P",8,938.25,1189.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_174403.wav","hmm",0.058200098422182
"P",10,1557.75,1867.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_174403.wav","hmm",0.116411737022605
"P",12,2128.25,2896.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_174403.wav","hmm",0.103999262101308
"P",1,0.75,2469.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210627_184402.wav","hmm",0.0957755384514741
"P",9,907.25,1816.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_054400.wav","hmm",0.0943692763648835
"P",14,1480.25,1992.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_064403.wav","hmm",0.115830253048358
"P",3,307.25,567.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_084402.wav","hmm",0.0959091739763463
"P",10,1379.75,2307.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_084402.wav","hmm",0.170850538326779
"P",11,2751.25,3369.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_084402.wav","hmm",0.141150717645057
"P",4,812.75,1352.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_094402.wav","hmm",0.0980852898519986
"P",5,1398.75,1754.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_094402.wav","hmm",0.092699928840758
"P",13,3194.75,3598.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_094402.wav","hmm",0.142768854058871
"P",9,1297.25,1571.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_104404.wav","hmm",0.0836695368057734
"P",10,1626.75,1994.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_104404.wav","hmm",0.120720647029493
"P",12,2109.75,2398.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_104404.wav","hmm",0.0776209762572657
"P",14,2641.25,3050.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_104404.wav","hmm",0.160948837543337
"P",1,0.25,424.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_114402.wav","hmm",0.10865807255623
"P",7,1248.75,1440.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_114402.wav","hmm",0.145369037788855
"P",5,1928.25,2313.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_124402.wav","hmm",0.260400156260238
"P",2,321.25,532.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_134402.wav","hmm",0.0572447186936089
"P",6,1063.25,1511.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_134402.wav","hmm",0.0747213136070663
"P",7,1571.25,1776.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_134402.wav","hmm",0.144306648359966
"P",9,2251.25,2587.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_134402.wav","hmm",0.157998287294288
"P",10,2647.25,2841.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_134402.wav","hmm",0.114398778355072
"P",2,357.25,811.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_144402.wav","hmm",0.0848113253882268
"P",10,3300.75,3598.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_144402.wav","hmm",0.108399426335255
"P",2,1236.75,1917.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_154402.wav","hmm",0.126028213572801
"P",5,2285.75,2559.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_154402.wav","hmm",0.0701641387071531
"P",3,288.75,630.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_164404.wav","hmm",0.124684820092684
"P",8,1177.25,1535.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_164404.wav","hmm",0.10711584988082
"P",12,2087.25,2683.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_164404.wav","hmm",0.0987427071992989
"P",14,3177.25,3587.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_164404.wav","hmm",0.125846313029576
"P",2,90.75,290.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_174403.wav","hmm",0.120693111299906
"P",5,1104.25,1434.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_174403.wav","hmm",0.224065961837012
"P",13,2106.25,2710.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_174403.wav","hmm",0.0803372753840053
"P",14,2985.25,3598.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_174403.wav","hmm",0.0921403263702793
"P",1,0.25,2648.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210628_184404.wav","hmm",0.111380417754431
"P",11,1245.25,2241.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_054400.wav","hmm",0.148064678304169
"P",4,347.75,764.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_064403.wav","hmm",0.129481624487305
"P",5,823.25,1210.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_064403.wav","hmm",0.086260424494317
"P",5,768.75,955.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_074402.wav","hmm",0.101039497180317
"P",2,138.25,328.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_084402.wav","hmm",0.0746886057052571
"P",6,1635.75,2823.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_084402.wav","hmm",0.444007714440637
"P",8,3409.25,3598.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_084402.wav","hmm",0.122260831434407
"P",1,0.25,585.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_094402.wav","hmm",0.191481075607026
"P",4,876.25,2085.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_094402.wav","hmm",0.153827946662871
"P",1,41.75,490.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_104403.wav","hmm",0.107990348505745
"P",8,1461.25,1811.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_104403.wav","hmm",0.0752703125640823
"P",9,1914.25,2354.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_104403.wav","hmm",0.172821881574869
"P",21,3116.75,3498.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_114402.wav","hmm",0.158942946434837
"P",8,983.75,1181.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_124402.wav","hmm",0.142794290521471
"P",15,2737.25,3031.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_134403.wav","hmm",0.10412926173173
"P",17,3269.75,3597.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_134403.wav","hmm",0.120077265649564
"P",2,145.25,884.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_144402.wav","hmm",0.139296524039661
"P",5,1927.25,2364.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_144402.wav","hmm",0.107277538554908
"P",7,2869.25,3171.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_144402.wav","hmm",0.0699933728212316
"P",5,1045.75,1272.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_154402.wav","hmm",0.241643996261113
"P",8,1464.75,1653.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_154402.wav","hmm",0.175961106387009
"P",9,1737.75,2492.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_154402.wav","hmm",0.125760842846974
"P",11,2770.25,2965.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_154402.wav","hmm",0.173063835303495
"P",1,0.25,416.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_164404.wav","hmm",0.151745246436103
"P",2,735.25,1342.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_164404.wav","hmm",0.105599952119869
"P",3,1541.75,2176.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_164404.wav","hmm",0.0929675101061773
"P",8,3035.25,3596.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_164404.wav","hmm",0.0884005283474949
"P",4,221.75,588.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_174402.wav","hmm",0.172494385407074
"P",5,796.25,1722.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_174402.wav","hmm",0.11261206189547
"P",10,2356.75,3598.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_174402.wav","hmm",0.087011034530905
"P",1,0.25,2815.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210629_184402.wav","hmm",0.11643191381317
"P",4,942.75,2351.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_054400.wav","hmm",0.0937981662444414
"P",2,177.25,533.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_064403.wav","hmm",0.0939528202771759
"P",7,1102.75,1381.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_064403.wav","hmm",0.0808027530703762
"P",13,1970.75,2198.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_064403.wav","hmm",0.084355552229446
"P",18,2552.25,2747.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_064403.wav","hmm",0.186452570184871
"P",2,137.25,1193.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_074403.wav","hmm",0.234326420803731
"P",3,1338.75,2052.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_074403.wav","hmm",0.1249132059015
"P",6,2401.75,2763.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_074403.wav","hmm",0.128914190616566
"P",3,1019.25,2329.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_084403.wav","hmm",0.159982752566789
"P",10,3394.75,3598.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_084403.wav","hmm",0.0991061242821951
"P",1,0.25,314.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_094403.wav","hmm",0.116850012164938
"P",3,417.25,1120.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_094403.wav","hmm",0.114594577197237
"P",6,1635.75,2073.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_094403.wav","hmm",0.153052948577832
"P",9,2936.25,3209.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_094403.wav","hmm",0.112945857557448
"P",1,112.25,362.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_104405.wav","hmm",0.112490209038902
"P",3,484.75,698.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_104405.wav","hmm",0.167263212188566
"P",5,908.25,1787.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_104405.wav","hmm",0.368447744544687
"P",12,3285.75,3596.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_104405.wav","hmm",0.19579889068787
"P",1,0.25,768.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_114404.wav","hmm",0.13682686638522
"P",3,1097.25,2235.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_114404.wav","hmm",0.116171232286085
"P",2,139.75,806.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_124403.wav","hmm",0.114250025310984
"P",4,1354.25,2098.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_124403.wav","hmm",0.119938124752349
"P",1,240.25,556.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_134403.wav","hmm",0.163297784013689
"P",6,1265.75,1543.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_134403.wav","hmm",0.0936881304854281
"P",7,1587.25,1865.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_134403.wav","hmm",0.0630225706350462
"P",14,3291.25,3598.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_134403.wav","hmm",0.0945470426296461
"P",1,0.25,483.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_144404.wav","hmm",0.188826054753316
"P",2,681.75,1090.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_144404.wav","hmm",0.100848813685701
"P",7,2777.25,3269.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_144404.wav","hmm",0.153067214733043
"P",2,349.25,633.75,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_154403.wav","hmm",0.203273367336261
"P",6,1253.25,1604.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_154403.wav","hmm",0.0852743328615945
"P",8,2001.75,2402.25,"I:/Autonomous_rec/2021.6/D/Gibbon006-1(D6)/src_data","S4A14546_20210630_154403.wav","hmm",0.14341054180964
